countingSort 150 2666100ns 2000 iteracji
countingSort 150 2372900ns 2000 iteracji
countingSort 150 2505500ns 2000 iteracji
countingSort 150 2423000ns 2000 iteracji
countingSort 150 2739500ns 2000 iteracji
countingSort 150 3365500ns 2000 iteracji
countingSort 150 3423000ns 2000 iteracji
countingSort 150 3675200ns 2000 iteracji
countingSort 150 2487300ns 2000 iteracji
countingSort 150 3216600ns 2000 iteracji
countingSort 200 3990900ns 2000 iteracji
countingSort 200 2796100ns 2000 iteracji
countingSort 200 3662900ns 2000 iteracji
countingSort 200 3333400ns 2000 iteracji
countingSort 200 3157600ns 2000 iteracji
countingSort 200 3010000ns 2000 iteracji
countingSort 200 2542800ns 2000 iteracji
countingSort 200 3627300ns 2000 iteracji
countingSort 200 2695800ns 2000 iteracji
countingSort 200 1871000ns 2000 iteracji
countingSort 350 19853400ns 2000 iteracji
countingSort 350 3302400ns 2000 iteracji
countingSort 350 2844000ns 2000 iteracji
countingSort 350 2882600ns 2000 iteracji
countingSort 350 2890000ns 2000 iteracji
countingSort 350 2787900ns 2000 iteracji
countingSort 350 3382700ns 2000 iteracji
countingSort 350 3437700ns 2000 iteracji
countingSort 350 3534700ns 2000 iteracji
countingSort 350 2357500ns 2000 iteracji
countingSort 500 2441100ns 2000 iteracji
countingSort 500 2728500ns 2000 iteracji
countingSort 500 2778800ns 2000 iteracji
countingSort 500 2832500ns 2000 iteracji
countingSort 500 15723800ns 2000 iteracji
countingSort 500 2281300ns 2000 iteracji
countingSort 500 2986500ns 2000 iteracji
countingSort 500 2729400ns 2000 iteracji
countingSort 500 3041100ns 2000 iteracji
countingSort 500 1875900ns 2000 iteracji
countingSort 750 3162100ns 2000 iteracji
countingSort 750 2464400ns 2000 iteracji
countingSort 750 2484100ns 2000 iteracji
countingSort 750 3819500ns 2000 iteracji
countingSort 750 2321000ns 2000 iteracji
countingSort 750 3639600ns 2000 iteracji
countingSort 750 2763100ns 2000 iteracji
countingSort 750 2804600ns 2000 iteracji
countingSort 750 3237500ns 2000 iteracji
countingSort 750 3146000ns 2000 iteracji
countingSort 1000 3623400ns 2000 iteracji
countingSort 1000 3230700ns 2000 iteracji
countingSort 1000 2509800ns 2000 iteracji
countingSort 1000 3172200ns 2000 iteracji
countingSort 1000 4274300ns 2000 iteracji
countingSort 1000 3083400ns 2000 iteracji
countingSort 1000 2513900ns 2000 iteracji
countingSort 1000 2945100ns 2000 iteracji
countingSort 1000 2434900ns 2000 iteracji
countingSort 1000 2490000ns 2000 iteracji
countingSort 1500 2210400ns 2000 iteracji
countingSort 1500 2482600ns 2000 iteracji
countingSort 1500 2128600ns 2000 iteracji
countingSort 1500 2996100ns 2000 iteracji
countingSort 1500 2889000ns 2000 iteracji
countingSort 1500 3011400ns 2000 iteracji
countingSort 1500 2746400ns 2000 iteracji
countingSort 1500 2868800ns 2000 iteracji
countingSort 1500 3794400ns 2000 iteracji
countingSort 1500 2831900ns 2000 iteracji
countingSort 2000 2321300ns 2000 iteracji
countingSort 2000 2148400ns 2000 iteracji
countingSort 2000 3505100ns 2000 iteracji
countingSort 2000 3146300ns 2000 iteracji
countingSort 2000 3073800ns 2000 iteracji
countingSort 2000 5802000ns 2000 iteracji
countingSort 2000 2012300ns 2000 iteracji
countingSort 2000 3557000ns 2000 iteracji
countingSort 2000 3935300ns 2000 iteracji
countingSort 2000 2120000ns 2000 iteracji
countingSort 3000 2167700ns 2000 iteracji
countingSort 3000 2093700ns 2000 iteracji
countingSort 3000 2859200ns 2000 iteracji
countingSort 3000 2856600ns 2000 iteracji
countingSort 3000 67930000ns 2000 iteracji
countingSort 3000 1872600ns 2000 iteracji
countingSort 3000 3136400ns 2000 iteracji
countingSort 3000 2747700ns 2000 iteracji
countingSort 3000 2888300ns 2000 iteracji
countingSort 3000 3055800ns 2000 iteracji
countingSort 4000 2344300ns 2000 iteracji
countingSort 4000 2530100ns 2000 iteracji
countingSort 4000 3194500ns 2000 iteracji
countingSort 4000 3329200ns 2000 iteracji
countingSort 4000 3358900ns 2000 iteracji
countingSort 4000 5894100ns 2000 iteracji
countingSort 4000 2312900ns 2000 iteracji
countingSort 4000 3095500ns 2000 iteracji
countingSort 4000 3497900ns 2000 iteracji
countingSort 4000 2649000ns 2000 iteracji
countingSort 5000 2645200ns 2000 iteracji
countingSort 5000 2729300ns 2000 iteracji
countingSort 5000 2335400ns 2000 iteracji
countingSort 5000 3269100ns 2000 iteracji
countingSort 5000 3122900ns 2000 iteracji
countingSort 5000 4512700ns 2000 iteracji
countingSort 5000 2894600ns 2000 iteracji
countingSort 5000 3142700ns 2000 iteracji
countingSort 5000 3509900ns 2000 iteracji
countingSort 5000 2980300ns 2000 iteracji
countingSort 7500 2083300ns 2000 iteracji
countingSort 7500 3103200ns 2000 iteracji
countingSort 7500 3596800ns 2000 iteracji
countingSort 7500 2602200ns 2000 iteracji
countingSort 7500 3731900ns 2000 iteracji
countingSort 7500 2734200ns 2000 iteracji
countingSort 7500 2778300ns 2000 iteracji
countingSort 7500 3419400ns 2000 iteracji
countingSort 7500 2482200ns 2000 iteracji
countingSort 7500 4281500ns 2000 iteracji
countingSort 10000 2507000ns 2000 iteracji
countingSort 10000 3132500ns 2000 iteracji
countingSort 10000 3964400ns 2000 iteracji
countingSort 10000 2834300ns 2000 iteracji
countingSort 10000 3395400ns 2000 iteracji
countingSort 10000 2642200ns 2000 iteracji
countingSort 10000 3048800ns 2000 iteracji
countingSort 10000 3352200ns 2000 iteracji
countingSort 10000 3347400ns 2000 iteracji
countingSort 10000 3566800ns 2000 iteracji
countingSort 12000 2743600ns 2000 iteracji
countingSort 12000 2323200ns 2000 iteracji
countingSort 12000 3909900ns 2000 iteracji
countingSort 12000 3086600ns 2000 iteracji
countingSort 12000 3164300ns 2000 iteracji
countingSort 12000 2597300ns 2000 iteracji
countingSort 12000 5740300ns 2000 iteracji
countingSort 12000 3761200ns 2000 iteracji
countingSort 12000 2190100ns 2000 iteracji
countingSort 12000 3076200ns 2000 iteracji
countingSort 15000 3612700ns 2000 iteracji
countingSort 15000 2170300ns 2000 iteracji
countingSort 15000 3543000ns 2000 iteracji
countingSort 15000 3921900ns 2000 iteracji
countingSort 15000 4825200ns 2000 iteracji
countingSort 15000 3386800ns 2000 iteracji
countingSort 15000 4435500ns 2000 iteracji
countingSort 15000 2981300ns 2000 iteracji
countingSort 15000 4318100ns 2000 iteracji
countingSort 15000 2570200ns 2000 iteracji
countingSort 17000 4050200ns 2000 iteracji
countingSort 17000 2738100ns 2000 iteracji
countingSort 17000 4038500ns 2000 iteracji
countingSort 17000 3666700ns 2000 iteracji
countingSort 17000 2854300ns 2000 iteracji
countingSort 17000 3679400ns 2000 iteracji
countingSort 17000 2544400ns 2000 iteracji
countingSort 17000 2305700ns 2000 iteracji
countingSort 17000 3709800ns 2000 iteracji
countingSort 17000 2216100ns 2000 iteracji
countingSort 20000 4927200ns 2000 iteracji
countingSort 20000 3260400ns 2000 iteracji
countingSort 20000 4010300ns 2000 iteracji
countingSort 20000 2381100ns 2000 iteracji
countingSort 20000 3476000ns 2000 iteracji
countingSort 20000 4000900ns 2000 iteracji
countingSort 20000 3435300ns 2000 iteracji
countingSort 20000 3635900ns 2000 iteracji
countingSort 20000 3958600ns 2000 iteracji
countingSort 20000 2978900ns 2000 iteracji
countingSort 30000 7451600ns 2000 iteracji
countingSort 30000 2943000ns 2000 iteracji
countingSort 30000 2883300ns 2000 iteracji
countingSort 30000 2950100ns 2000 iteracji
countingSort 30000 3935900ns 2000 iteracji
countingSort 30000 3196800ns 2000 iteracji
countingSort 30000 3971200ns 2000 iteracji
countingSort 30000 4376500ns 2000 iteracji
countingSort 30000 2956800ns 2000 iteracji
countingSort 30000 3759800ns 2000 iteracji
countingSort 40000 3247800ns 2000 iteracji
countingSort 40000 4601100ns 2000 iteracji
countingSort 40000 3859000ns 2000 iteracji
countingSort 40000 3993500ns 2000 iteracji
countingSort 40000 3785600ns 2000 iteracji
countingSort 40000 3004500ns 2000 iteracji
countingSort 40000 3412500ns 2000 iteracji
countingSort 40000 3448900ns 2000 iteracji
countingSort 40000 4283700ns 2000 iteracji
countingSort 40000 4155000ns 2000 iteracji
countingSort 50000 4612000ns 2000 iteracji
countingSort 50000 3744500ns 2000 iteracji
countingSort 50000 3065600ns 2000 iteracji
countingSort 50000 3564500ns 2000 iteracji
countingSort 50000 3472500ns 2000 iteracji
countingSort 50000 3298700ns 2000 iteracji
countingSort 50000 3516500ns 2000 iteracji
countingSort 50000 4669300ns 2000 iteracji
countingSort 50000 3802500ns 2000 iteracji
countingSort 50000 3619600ns 2000 iteracji
countingSort 75000 4868500ns 2000 iteracji
countingSort 75000 5232800ns 2000 iteracji
countingSort 75000 3573600ns 2000 iteracji
countingSort 75000 4362900ns 2000 iteracji
countingSort 75000 4777300ns 2000 iteracji
countingSort 75000 5674800ns 2000 iteracji
countingSort 75000 4118300ns 2000 iteracji
countingSort 75000 5296100ns 2000 iteracji
countingSort 75000 4352300ns 2000 iteracji
countingSort 75000 5076400ns 2000 iteracji
countingSort 100000 4681800ns 2000 iteracji
countingSort 100000 5385000ns 2000 iteracji
countingSort 100000 4704500ns 2000 iteracji
countingSort 100000 4430500ns 2000 iteracji
countingSort 100000 4628400ns 2000 iteracji
countingSort 100000 5193400ns 2000 iteracji
countingSort 100000 5763500ns 2000 iteracji
countingSort 100000 5917100ns 2000 iteracji
countingSort 100000 4938000ns 2000 iteracji
countingSort 100000 4603000ns 2000 iteracji
countingSort 150000 5646500ns 2000 iteracji
countingSort 150000 7547600ns 2000 iteracji
countingSort 150000 6533200ns 2000 iteracji
countingSort 150000 4828800ns 2000 iteracji
countingSort 150000 5290000ns 2000 iteracji
countingSort 150000 6459600ns 2000 iteracji
countingSort 150000 6160300ns 2000 iteracji
countingSort 150000 5421900ns 2000 iteracji
countingSort 150000 5199400ns 2000 iteracji
countingSort 150000 8137100ns 2000 iteracji
countingSort 200000 8211800ns 2000 iteracji
countingSort 200000 7544800ns 2000 iteracji
countingSort 200000 7062800ns 2000 iteracji
countingSort 200000 8530000ns 2000 iteracji
countingSort 200000 7815800ns 2000 iteracji
countingSort 200000 6302400ns 2000 iteracji
countingSort 200000 7965400ns 2000 iteracji
countingSort 200000 8755700ns 2000 iteracji
countingSort 200000 5882300ns 2000 iteracji
countingSort 200000 7671600ns 2000 iteracji
countingSort 300000 8146100ns 2000 iteracji
countingSort 300000 8554900ns 2000 iteracji
countingSort 300000 7813800ns 2000 iteracji
countingSort 300000 8828300ns 2000 iteracji
countingSort 300000 8727200ns 2000 iteracji
countingSort 300000 8079700ns 2000 iteracji
countingSort 300000 7077200ns 2000 iteracji
countingSort 300000 8076100ns 2000 iteracji
countingSort 300000 8462900ns 2000 iteracji
countingSort 300000 7224700ns 2000 iteracji
countingSort 400000 12405000ns 2000 iteracji
countingSort 400000 8775100ns 2000 iteracji
countingSort 400000 10446500ns 2000 iteracji
countingSort 400000 9640000ns 2000 iteracji
countingSort 400000 14361000ns 2000 iteracji
countingSort 400000 9290800ns 2000 iteracji
countingSort 400000 10788100ns 2000 iteracji
countingSort 400000 10252700ns 2000 iteracji
countingSort 400000 9969800ns 2000 iteracji
countingSort 400000 9597800ns 2000 iteracji
countingSort 500000 11731600ns 2000 iteracji
countingSort 500000 10995200ns 2000 iteracji
countingSort 500000 10074400ns 2000 iteracji
countingSort 500000 12331700ns 2000 iteracji
countingSort 500000 10712500ns 2000 iteracji
countingSort 500000 9927900ns 2000 iteracji
countingSort 500000 19006800ns 2000 iteracji
countingSort 500000 17421400ns 2000 iteracji
countingSort 500000 11307900ns 2000 iteracji
countingSort 500000 11473700ns 2000 iteracji
countingSort 700000 23927400ns 2000 iteracji
countingSort 700000 21293200ns 2000 iteracji
countingSort 700000 13453000ns 2000 iteracji
countingSort 700000 20382900ns 2000 iteracji
countingSort 700000 13428300ns 2000 iteracji
countingSort 700000 14958500ns 2000 iteracji
countingSort 700000 12993500ns 2000 iteracji
countingSort 700000 24997600ns 2000 iteracji
countingSort 700000 18697800ns 2000 iteracji
countingSort 700000 16245700ns 2000 iteracji
countingSort 900000 17961300ns 2000 iteracji
countingSort 900000 23474600ns 2000 iteracji
countingSort 900000 19018700ns 2000 iteracji
countingSort 900000 23220600ns 2000 iteracji
countingSort 900000 16725300ns 2000 iteracji
countingSort 900000 29292900ns 2000 iteracji
countingSort 900000 22458800ns 2000 iteracji
countingSort 900000 18764800ns 2000 iteracji
countingSort 900000 23611000ns 2000 iteracji
countingSort 900000 17259600ns 2000 iteracji
countingSort 1000000 26476700ns 2000 iteracji
countingSort 1000000 19373000ns 2000 iteracji
countingSort 1000000 17993700ns 2000 iteracji
countingSort 1000000 20954600ns 2000 iteracji
countingSort 1000000 24359400ns 2000 iteracji
countingSort 1000000 33266100ns 2000 iteracji
countingSort 1000000 19112500ns 2000 iteracji
countingSort 1000000 47224900ns 2000 iteracji
countingSort 1000000 30425900ns 2000 iteracji
countingSort 1000000 25185300ns 2000 iteracji
